tree1,tree2,dist
1029,2727,0.0008646383718057121
3826,589,0.0008670327356252068
2502,2619,0.0008703038687739566
455,1985,0.0008765619368991118
2104,2783,0.0008768077487346787
1970,3138,0.0008770965946154619
2626,3104,0.0008772810007177667
3777,3728,0.0008794951302800915
926,3678,0.0008802036466676148
1687,2276,0.0008871364278882458
3776,1000,0.0008888170380676585
1589,2486,0.0008891635973348397
286,3134,0.0008915759708364238
3566,3316,0.0008938663145839527
258,1613,0.0008938693922551262
764,3837,0.0008949122411173443
3662,3710,0.0008955887532135394
4060,901,0.0008959841241768934
3513,3839,0.0008967203939955811
3696,3679,0.0008968996953603522
1133,2797,0.0008976318654284861
3985,3476,0.0008984051547277737
3550,3426,0.0008990014732665995
3968,371,0.0008991691741150002
518,2192,0.0009018395723182429
4019,3229,0.0009029755999104029
3431,2813,0.0009053314911186862
1494,1897,0.0009054817890027864
3738,3723,0.0009065620461546058
3713,3454,0.0009077672311545333
198,729,0.000908516757769897
3887,3670,0.0009095778864241233
1685,1759,0.0009108899421886828
643,3456,0.0009116231444992826
240,3044,0.0009130383151864721
3795,3750,0.0009132452045932677
1348,3036,0.0009133754150838676
2682,3234,0.0009139181404998475
3781,3875,0.0009160660201832892
3822,3497,0.0009165578303179109
1512,3735,0.0009171094094984171
296,4208,0.0009172544598504142
3804,4061,0.0009175199930961195
425,2324,0.0009183239255717013
1113,1783,0.000919222159194516
1048,1703,0.0009196495916126562
3722,3541,0.0009201821366233969
929,1396,0.0009215967738991221
2938,3222,0.000921775795185209
3755,3346,0.0009229440062547513
2601,2602,0.0009244037482983901
1611,1931,0.000924901430279429
2395,2538,0.0009255941450064149
3756,2731,0.0009257188244255529
3449,917,0.0009286213826938221
3636,2009,0.0009301930302382036
364,2380,0.0009303394659721798
1007,2019,0.0009324092452565012
3700,1692,0.0009325717417790688
870,1010,0.0009336037657848989
3601,3635,0.0009348255061229667
575,2391,0.0009360222937021788
3562,3850,0.0009363086229352627
3771,1430,0.0009439202069052681
1823,2310,0.0009455183955350884
4131,3741,0.0009466820221184918
1,3769,0.0009468361726538699
1708,2651,0.0009481960692731672
494,3616,0.0009500272606852676
3726,2441,0.0009504270357901792
1124,1665,0.0009509318521483123
3824,4227,0.0009516334457675326
241,603,0.0009523766479395714
3645,2706,0.0009533696863562313
4047,1514,0.0009533980763556903
3838,877,0.0009536775243931938
118,2837,0.0009539462449742464
899,2199,0.0009561762460449999
3539,3979,0.000957186100032037
433,3701,0.0009574185341951341
2309,3124,0.0009604250900788966
3849,3951,0.0009617396944845633
4170,2407,0.0009633746214458682
3540,3757,0.0009653170487439935
4014,3644,0.0009675872838730559
2860,2987,0.0009682664775386256
3605,3593,0.0009710918630700385
798,2816,0.0009740022613110751
1253,2209,0.0009753109758032612
820,1763,0.000976867005160205
3560,1926,0.0009788106058594426
2131,3163,0.000983321695716008
2861,3269,0.000984976394023361
495,556,0.0009850528358193622
297,3587,0.0009857758805954832
956,4064,0.0009870016393967174
3980,884,0.0009889574353477704
2261,2830,0.0009896940622985146
496,2469,0.000990527683112889
3381,2714,0.0009913258795986972
1631,3067,0.0009917581854136
154,447,0.0009923711676057892
3984,1709,0.000992977947866066
3712,2702,0.0009931315493683004
765,2683,0.0009949672502102954
3715,3858,0.0009951550081378734
3932,1666,0.0009964784219836445
3487,3687,0.000997580199901228
3806,2843,0.0009989984581615999
3871,3956,0.0010000210432166631
3561,3947,0.0010012317157953171
3632,3737,0.0010033889213791058
3974,3892,0.001004559377531182
301,1088,0.001004682046633277
4023,3906,0.0010048748411178345
1612,2284,0.0010052420198307854
3759,3393,0.0010057636601414743
521,1294,0.0010125028391919956
4164,3573,0.0010135797292225492
665,1911,0.0010162188026379693
1188,1454,0.0010164364673498488
53,89,0.001024157400495539
3881,3101,0.0010264841715000167
471,596,0.0010281525603377346
2507,3524,0.0010314865867948192
604,1331,0.0010318801444154785
549,676,0.0010344488857933765
3303,1344,0.001034505059289325
3628,3986,0.0010354425821263481
383,2961,0.0010372838809133977
3527,3600,0.0010381667556579096
3807,4062,0.0010396200881796604
3720,3199,0.0010408524848638141
3827,2018,0.0010427491914353874
532,622,0.0010439387634856093
3760,1890,0.0010464328572533863
2355,3023,0.001046994160720207
1495,2375,0.0010517824474625195
916,2392,0.0010518969530982983
266,2674,0.0010525087052691562
3501,3583,0.0010533420129834777
3744,3463,0.0010539844044392
4040,3006,0.0010592692395749344
2376,3092,0.0010603250028569898
3529,3465,0.0010618047045108034
3758,2992,0.0010620139861000511
1982,3697,0.0010648301602301097
3375,3335,0.001065450487300789
486,2530,0.001065654277419727
1575,2233,0.0010681660833343418
4005,2888,0.001071799939147626
39,2137,0.0010731781701203928
945,3893,0.001073195934632249
4147,3558,0.0010756875797488519
707,2320,0.0010778524218469712
3869,3203,0.0010787101099454695
3734,4012,0.0010805852978901277
4171,273,0.00108378857353886
2226,2856,0.0010840930669163452
4100,2189,0.001087198177091209
2249,3156,0.0010882264176253903
3994,3525,0.0010890490071415598
162,2241,0.0010927800672059854
2112,2496,0.0010948435153716827
473,1580,0.0010962804678623234
260,3879,0.0011047419659975877
38,3243,0.001104948541105738
3650,1336,0.0011068726719351222
2113,2356,0.0011086358228181033
3772,1515,0.001111314839607521
3834,3719,0.0011117896651551863
1165,2481,0.0011138100814847146
962,3152,0.0011147305491486827
263,2232,0.0011153862058005774
4048,2436,0.0011166389037651474
3854,1335,0.0011178353397432
3702,3619,0.0011191325628477737
4028,3217,0.0011201563641342269
3742,3614,0.0011201773975861532
1698,3252,0.0011233131027562418
4183,359,0.0011243141997671806
982,3847,0.0011252604446430614
222,2839,0.0011273437686082355
3633,3961,0.001127674044279256
653,2909,0.001129061058924359
960,1429,0.0011291836580792775
4189,3588,0.0011298232746451975
2102,2134,0.0011358430119159067
3747,3905,0.0011366537437462656
348,2629,0.0011398546756310112
3716,4151,0.0011408446123510989
105,1884,0.001142047006339469
3896,1652,0.001142195697897131
3878,4199,0.0011454070973204375
4338,2603,0.0011494585334494607
4178,3796,0.0011516578755745369
122,2447,0.0011520178093993166
4065,3453,0.001152704401911609
847,3079,0.0011531094746869523
3488,894,0.0011534527324874831
1907,2829,0.001154518677309202
3653,3115,0.0011558056688428069
3569,3783,0.0011563003718445715
934,957,0.0011565809719899858
3579,3780,0.0011570021771397185
3962,3859,0.001158069346897439
4213,1974,0.0011593238643784545
3810,4038,0.001159787068567987
4259,3880,0.0011608428784780286
666,2208,0.0011624481913905015
4110,2159,0.0011629667091856352
1134,1661,0.0011631750880879768
918,3733,0.0011650100408242174
3855,4288,0.0011673976596968689
3361,2413,0.0011682936716121799
3812,3727,0.001169244975268764
3514,3888,0.0011717726836546014
1765,2640,0.001172296462192409
1092,2962,0.0011724877311591365
63,576,0.0011742789252828234
3897,3866,0.0011757863026895313
3585,4081,0.0011770497783115917
3864,1490,0.0011778084740142868
91,4169,0.0011801872403167553
4146,2383,0.0011803937451646956
4234,3576,0.0011834424674013154
1139,2473,0.0011877625033267381
3891,4128,0.0011920348234797234
3872,727,0.0011940637237466308
513,1879,0.0011968145830506954
2259,2781,0.0011997348416733986
369,1226,0.0012022049368701632
4079,4120,0.0012023938566399946
3920,4007,0.0012053825827626936
2188,2384,0.0012067236501038699
3941,3289,0.001209615495736567
4155,2326,0.001211580118692053
923,3493,0.0012127433833065164
825,4037,0.001215127597208458
2381,3161,0.0012181325311704586
256,2124,0.0012248483479567508
363,2279,0.001225901258958599
275,2673,0.0012262912191190467
1793,1955,0.001227179213221248
4326,4029,0.0012286335866443145
626,1307,0.0012337364796869699
3828,4059,0.0012337902777119457
4103,3833,0.0012338858394436054
2430,3113,0.001235571049885446
3930,3820,0.001236255861610731
3743,3177,0.0012370836980810165
4013,4043,0.0012377675452433113
2685,2818,0.00124322114566398
41,3024,0.0012448150552633996
3913,3805,0.0012456663308875252
4086,2219,0.001248578603827117
4192,2519,0.0012488738293481988
2435,2847,0.0012494748624235288
366,1711,0.0012496358425228872
1986,3114,0.0012545051256878242
1185,1913,0.001255822464729467
1962,3069,0.0012590809185022995
3862,1892,0.0012615282476661528
119,1448,0.001262191783816381
1052,2421,0.0012626464979366252
4117,3315,0.001262872061474532
1410,2544,0.001263448380221157
3,3402,0.0012635170704215493
274,1019,0.001264657293311107
3773,3874,0.0012646643116601911
3916,3832,0.0012663534578587696
1178,1745,0.0012698824939244464
4287,3659,0.001273234059622888
3876,4286,0.0012772233280125486
370,3690,0.0012785820231597262
3939,1333,0.0012794836572370127
3797,3831,0.0012807324528256066
431,3647,0.0012822869659249048
611,2766,0.001284036428874591
2542,3128,0.0012867605881061728
328,4280,0.001286839054524795
2814,2917,0.0012882722150861278
4159,3825,0.0012897064598203865
1314,3794,0.0012900928843544894
3894,4290,0.001290299133137423
4200,3958,0.0012911132103623144
4452,3415,0.00129116909810921
2337,3019,0.0012913038836333476
2605,2914,0.0012934463277356062
1308,2878,0.00129437254944914
3625,2478,0.0012945734930860237
3846,3073,0.0012961533419970344
1874,3193,0.001305072213619373
3631,4044,0.0013052169242114605
3966,2681,0.0013064465799286773
4112,3565,0.0013085927163929804
3914,4203,0.001309687716737097
646,1756,0.001310364305435038
1808,2195,0.0013117603034304842
3870,3861,0.0013128504589888408
1157,2439,0.001313518243439919
3637,3427,0.001315061328491178
4424,169,0.0013151998684006287
1724,2443,0.0013161911132821558
4265,3955,0.001317721965051987
3802,2459,0.0013199070812469973
3912,1162,0.001323665257591436
3714,943,0.0013238500757736978
4241,4001,0.0013263302376379446
3977,967,0.0013300548289844009
2169,4348,0.0013327782392035248
522,1324,0.0013330261650353562
309,2398,0.0013342947795931172
591,3266,0.001335892979565885
660,3673,0.0013360970580955506
477,1835,0.0013363141186105085
1243,3054,0.001337256246224064
3582,4188,0.0013379436608520453
12,442,0.0013405088537853938
8,4254,0.0013408402903614235
4042,3500,0.0013414204167974814
1561,3302,0.0013443532830974061
3815,1460,0.0013486997554690433
1128,3948,0.0013487469973737613
3584,4122,0.0013494899955449492
4053,3911,0.0013498292901585954
4176,975,0.0013502029048369155
3983,4152,0.0013519648616344346
822,2066,0.001354341273735838
2448,2724,0.0013604975356809323
551,3033,0.0013627561408531448
4077,4363,0.001363591106604077
4377,3189,0.0013639148532892595
4262,3143,0.0013642549651453097
4236,4006,0.001364928773545087
932,3429,0.0013668910704750029
284,4149,0.0013670668474989964
3982,1786,0.0013682432191846382
874,1219,0.0013703596854063096
1310,1662,0.0013710759516662868
3691,2317,0.0013714316608726407
3995,3761,0.0013738020632343383
880,4108,0.0013753355679425802
98,1960,0.001378939316095569
4132,3940,0.0013796135258181096
281,1184,0.0013845874368800023
3682,2859,0.0013885313692609327
3973,4160,0.0013927819701511218
1453,2614,0.0013933537823097343
87,4305,0.0013937626163848908
4054,4542,0.0013944151337651227
4011,3602,0.0013956139902615433
3918,3965,0.0013963897597673754
573,4058,0.0014003159244195124
4281,1373,0.0014003307032168892
4066,1784,0.0014029037624152946
4304,3967,0.0014054664428115246
416,2352,0.0014119426990914334
3641,3793,0.0014134208498807511
3705,3592,0.0014135977801144547
1607,3740,0.00141374611539964
92,170,0.001414314208644643
3976,4094,0.0014143612668965563
1483,2410,0.001416747661082787
4021,4168,0.0014177997104908111
4185,3898,0.0014180082704582184
4173,3811,0.001426476845522346
3992,2915,0.0014289953698733635
570,2661,0.001429217116374495
85,3086,0.001429938784042445
941,3060,0.0014325794783769386
3843,4174,0.001433694289707528
3373,1984,0.001434391327336023
3959,4124,0.0014366291778714936
4315,4095,0.0014371761608876123
1364,3027,0.001438244663531929
392,682,0.0014390798763812482
3936,3989,0.0014394382008784193
1440,3110,0.0014397837451464376
4142,3485,0.001441071947530551
121,1083,0.0014416821870290256
3934,2740,0.0014439176299878946
4496,3047,0.0014440032270825846
710,1215,0.001446193827968973
4481,1958,0.0014472489483241258
399,3300,0.001447263184320341
4104,3964,0.0014472801468076984
4092,4118,0.0014493760452638227
2514,2553,0.0014498084690294372
2299,2512,0.0014498430449193245
4251,4070,0.001460679335233233
49,52,0.0014607594420164433
3676,3848,0.0014620292350705257
1193,2809,0.0014630637540062746
1867,2136,0.0014664206386202864
4361,4329,0.0014678780684187938
510,2710,0.0014683772404529803
1587,2696,0.0014687166966538877
3907,4395,0.0014698564703574286
514,924,0.0014717783224487968
2034,2221,0.0014751779564419407
3998,4383,0.001478643836500147
4022,2750,0.0014812226545469504
791,2606,0.001482660367030736
3694,4352,0.0014833637410734367
4091,4379,0.0014861766041924188
2,4235,0.0014873620072111075
3931,4109,0.0014878758716972418
3752,4347,0.0014882838409857914
88,4240,0.0014884694946380155
1326,2213,0.0014960298077707265
539,1129,0.0014994719856188492
4407,3978,0.001500361760159885
910,1135,0.0015003824798403287
3829,3823,0.001501077427533748
3963,2402,0.0015086305548861548
1536,2133,0.001509865467537376
24,1138,0.0015108675277545301
156,429,0.001511422985197207
78,3895,0.0015116659836074964
4291,3926,0.0015119254388415966
634,1163,0.0015121030390366531
680,2913,0.0015131201875657266
4148,3987,0.0015143753177228186
278,3830,0.0015159974252349781
4278,4101,0.001518923154898301
4167,3686,0.0015206266371379819
1013,3166,0.0015276632167468378
3617,3841,0.0015301759585163582
567,3185,0.0015308526443510856
3681,3739,0.0015308818846927127
970,1503,0.0015360881465075887
619,4247,0.001536876812820196
4018,4121,0.0015369696943826443
417,2586,0.0015371461900261577
4135,3868,0.0015401748839000105
837,2741,0.0015407948637963789
4314,3856,0.0015415504330263934
2073,2215,0.0015419609778883486
3885,4126,0.0015420013692095235
394,1645,0.0015425362770387432
4351,2940,0.0015428026415685962
3763,3786,0.0015448115051983433
4423,1402,0.0015453549882928092
4295,2314,0.0015477854258428778
650,2258,0.0015479561981342066
4075,2138,0.0015496492958713345
1149,2898,0.0015511331477960025
607,4136,0.0015519394311394458
3835,4089,0.0015543120420307274
584,3938,0.0015544749118228032
3732,3102,0.0015547067661207045
4245,3801,0.0015581310083865214
4402,4273,0.0015612195347372848
4055,4561,0.0015646957924154263
4274,3577,0.0015659048186464223
4232,3753,0.0015690245712581923
3943,3919,0.0015704158340563617
1036,1147,0.0015731855961223402
58,3873,0.0015736995855437814
712,1291,0.0015740624273102785
689,2458,0.0015750554378546923
2641,2648,0.0015761506103455052
4283,4084,0.0015819005985133541
898,1456,0.0015829728040757107
526,1732,0.0015853959576286446
4076,4308,0.0015870680894560195
4010,1597,0.0015874461411960264
988,3257,0.0016007120756578938
1413,1471,0.0016103075305217204
4374,3512,0.0016143627550498797
4344,2166,0.0016203505343308734
4633,3821,0.001620670467592726
717,1935,0.0016212558994184723
1729,2051,0.001622134854421614
605,2046,0.0016233841934977788
4311,3339,0.001626032899412995
4300,3042,0.0016304795921345192
132,1191,0.0016316725761677357
4397,3921,0.001631831145726688
3809,1473,0.0016323028442405858
2965,3194,0.0016330506587653518
4177,4186,0.0016339284407760266
4073,3952,0.001636161846038084
1450,1627,0.001639005623006876
3518,4319,0.0016397465678711191
3640,4004,0.0016422184208978782
4285,2597,0.0016444705594291613
1845,2325,0.0016456122944085022
1230,2014,0.0016468144153491474
68,2863,0.0016469108161009383
245,3038,0.001654029564343469
403,3148,0.0016560585115839473
4349,3981,0.0016573861643011806
4472,3925,0.0016622797565156184
4556,3240,0.0016630564261505294
4032,4341,0.0016637517842388073
523,1264,0.0016645192055048247
751,1370,0.0016695696558074735
1183,1903,0.0016707306323798868
1319,4297,0.0016709864828181702
4154,4276,0.0016711944115577505
2029,2128,0.0016717703145019934
478,4008,0.0016722109378087963
4318,1246,0.0016735531331911347
4009,4584,0.0016739597185112236
4482,1868,0.0016746691559334772
828,3923,0.0016754009107653317
4279,3567,0.0016772732688461866
1078,2268,0.001678694116821984
4353,3991,0.0016818229277476282
4413,4268,0.0016834869773802302
4102,3944,0.0016840527557072105
613,4403,0.001686637751871332
827,2081,0.001686971151300242
4385,1693,0.0016904219775874638
4181,1203,0.0016915179851708841
4087,2052,0.0016919748379201557
1844,2723,0.0016919860885219427
781,3425,0.0016922799170284372
1684,1814,0.001697467378796745
428,3960,0.0016987206971605662
3972,4036,0.0017004101500984123
4367,3273,0.0017024397250389525
1218,1235,0.0017032553307539536
409,4320,0.0017041747478686595
2591,2735,0.0017051200661631002
3970,4335,0.0017066895129568445
3842,2786,0.0017082201854187896
4590,833,0.0017132763691051697
574,2773,0.0017166818583238133
3937,3798,0.001717186631207391
4067,4450,0.0017176524337930155
1376,2220,0.0017199100450927124
744,4289,0.0017204419674338584
6,3949,0.0017215178651795086
3778,3654,0.0017248755358379997
4069,4057,0.0017285590674718278
1127,1425,0.001733879072114336
4238,4302,0.001733932705309341
950,2121,0.0017352500128602448
4025,2533,0.0017398638789187081
7,1565,0.0017434118951684327
4196,3766,0.0017444197545765962
4545,872,0.0017449174609727794
3902,3061,0.0017463035822178202
3865,4197,0.0017524150590047007
3922,4476,0.0017581721743714848
4454,4016,0.0017653380593425898
651,2500,0.0017668222079747688
3942,3988,0.0017672803232684567
4336,2882,0.001768621928690514
3908,4380,0.0017694281676926757
4125,2256,0.0017801966848515864
4433,4337,0.001786258533880064
4244,4224,0.0017937728744659579
4388,3971,0.0017938803705363666
4080,4218,0.0018006341123277397
3950,3917,0.0018006978310745464
4226,3915,0.0018030791385648635
3782,4515,0.0018068155546405208
4150,2078,0.0018069251933703102
4396,3954,0.0018072071973315312
1824,2956,0.00181417102717598
1212,2495,0.0018150555553026228
4267,3305,0.0018155766177139748
4576,4041,0.001817103197237704
3953,3572,0.0018205304552303021
4342,1498,0.0018234622473859638
259,4269,0.0018266620100807485
73,3748,0.0018282328943635545
4550,1643,0.0018346231498025407
4520,731,0.0018449820182829396
4137,4198,0.0018494181068860974
4222,3946,0.0018504446206906895
475,1635,0.0018516857112060026
4463,2999,0.0018575423934229507
307,1771,0.0018577779314640163
4049,3606,0.0018616748800717592
3549,3901,0.0018620314727003685
77,842,0.0018642270920929127
4570,4442,0.001864894918174805
197,2340,0.001870840463534404
2013,3886,0.0018723869522999023
36,2296,0.001873343964761319
4595,4003,0.0018784175206209208
1447,2235,0.0018786717382507888
3933,4026,0.0018816752294600891
1833,3623,0.0018823979476985577
4317,3889,0.001886535413133928
4193,4163,0.0018869084552226717
1937,3029,0.0018872080680858438
4157,1702,0.0018872250176321936
4050,4194,0.0018873240576608111
467,582,0.0018891417976244218
306,2505,0.0018894928415453816
4165,3499,0.0018905430181497176
4709,2433,0.0018938909997132086
400,1349,0.0018976937012187903
4531,1449,0.0018988408537252074
4127,4529,0.0019049412018174693
4242,3207,0.0019065317373032908
4381,4158,0.001907854486098575
4129,2251,0.001912746706358097
1464,2550,0.0019140320871935887
4119,4328,0.0019164636338840808
3622,3688,0.0019177445726909822
430,2245,0.0019229669555800438
4498,4056,0.0019281760860066551
423,2254,0.0019298706225338129
492,961,0.0019333134310028418
527,3282,0.0019356478307034457
4742,4310,0.0019385279172863881
4512,4215,0.0019406199744359531
2485,2678,0.001940685668729178
4252,3997,0.00194105891624035
349,2777,0.0019570020065002485
55,4301,0.0019572470111271223
4799,1746,0.0019609823795742956
4480,2848,0.0019623279303705304
4563,3368,0.001965464016822101
4564,4212,0.001968957134506188
4284,595,0.001971511077321138
774,2996,0.0019736696098357764
505,835,0.001975061918731251
1176,1306,0.001976258568659203
479,959,0.0019766342736789577
1849,3062,0.0019767404280179035
4321,4228,0.001978341774627074
4562,1916,0.0019817617537978456
4470,4312,0.0019842037576630733
497,3935,0.001987106598938925
1999,2717,0.0019883826389583
641,953,0.00199024123885657
4436,4493,0.00199121751493532
692,745,0.001991584322751292
4046,4051,0.001994309440281287
4340,4546,0.0019954232828338914
250,1959,0.0019988491348993352
3845,4243,0.0020001570862778865
4140,1436,0.0020002029328598098
3418,3503,0.002001230821945827
4166,3450,0.0020070320550588695
408,3070,0.002007066883489731
3993,4437,0.0020080538909583914
1682,4209,0.0020094456816735703
4162,502,0.002014183647064521
2331,2649,0.0020156959048929918
2684,2885,0.002017998359663261
4182,4456,0.002018708673088067
4393,4258,0.0020197583189263523
4461,2730,0.0020251202777636715
720,2709,0.002028747169058206
4697,2289,0.0020291794155518454
4759,4068,0.0020335175870635387
4161,347,0.0020394841301166686
4768,3184,0.002040355118676035
4272,3704,0.002041140100406383
4704,3680,0.00204367108219225
4533,2806,0.002048005827631234
4277,2883,0.0020492961932279154
933,2172,0.0020564201699050724
4331,4469,0.002062760365437219
4479,4721,0.0020665130077579894
704,3523,0.0020665951983313315
3945,4522,0.0020825007580947373
4502,2654,0.0020843799897993258
4729,2916,0.00208551705621402
4406,4392,0.0020856919740509204
4223,4794,0.0020889953921689325
51,636,0.0020913054692315632
4420,3652,0.00209158974608388
809,3137,0.0020938670487753615
4409,4603,0.0020966564859038767
1378,2171,0.002099045004496536
3683,377,0.002102150215781985
1006,2300,0.002103852276128186
1087,3270,0.002104190715761664
361,4369,0.0021052031521191436
23,691,0.0021082615687290016
4261,4404,0.002108930849225185
4688,4530,0.00211291271195024
4695,4133,0.0021130499121056676
4123,3494,0.0021171420398438806
4307,4430,0.0021192459203467837
4115,1229,0.0021195446760669846
4833,4504,0.0021210266521131463
4617,3996,0.002123887805897751
3884,4439,0.0021394421995689847
4412,4873,0.002143983785350311
931,1755,0.002146135391886631
1714,3221,0.0021464836729175683
4810,2590,0.0021476819122674094
4114,4411,0.0021493087074078467
4655,1305,0.0021539649249998644
4098,2979,0.002159119396657118
3816,3882,0.002159851936868148
909,1211,0.0021624661584502547
4248,2287,0.002162862081934211
1542,1947,0.0021835436075972672
4090,3790,0.0021865026961891063
4715,4214,0.002188753698774939
4488,2784,0.002189267467967316
824,4376,0.002191646142095105
1905,2370,0.0021974159816396874
4350,2575,0.002200965148084053
1110,2228,0.002201293510385319
4626,4237,0.0022026220988386434
3903,4372,0.002203913263871593
4303,3173,0.0022095307627540504
2456,2790,0.0022118844652511188
882,3120,0.0022137216851946667
3867,4477,0.002222799098646167
1045,1123,0.002224910261231552
2155,2636,0.0022298527222094303
1020,2775,0.002231663364662134
4741,4257,0.0022344827795897255
1678,2840,0.0022350334625537236
4316,4357,0.002237460579494522
3762,1655,0.002241456143942628
336,4417,0.0022444787103533762
4517,3844,0.002246618240784386
739,2130,0.002247412736555739
4096,4063,0.0022477100918246225
4082,4732,0.002248670475945345
4113,4438,0.002249635187630999
4653,2954,0.002256255786923631
4820,4360,0.002258132785549174
4375,4432,0.0022638955908393568
4017,4195,0.002264744896787234
4728,1873,0.002267807229875407
4333,4631,0.0022729410612754124
3788,4088,0.002273014007687344
1887,2163,0.0022791701113795623
4577,4116,0.0022823192972481476
4489,3533,0.0022833747133168165
4720,2248,0.002287847326271882
4266,4922,0.00229261672426735
4573,2200,0.002292658105594649
733,4368,0.0022967767585044922
16,4514,0.002307706982417123
238,1837,0.002309634673472366
441,2694,0.0023105381157789012
124,1877,0.0023120797514498345
1520,3197,0.0023130010348690524
3692,4293,0.0023146670167103513
4187,2728,0.0023167684263704167
4426,4644,0.0023191453237255896
4851,4485,0.002319879121153134
4419,3899,0.0023220005759317097
2369,2451,0.0023227849153873784
4557,4628,0.002323291619702645
4638,3770,0.0023269910328792137
925,2676,0.0023301719211826846
4538,4427,0.0023333996986137414
1758,2522,0.002335767305256661
1648,4211,0.002338153106842239
3610,4692,0.002340964001722262
4145,4811,0.002352258274553584
726,805,0.0023581103476283255
2975,3072,0.002360083584851933
4451,4358,0.0023642547090687235
4807,4221,0.00236662431998811
1485,1761,0.0023668811120663774
786,2185,0.002371405902745767
4201,4756,0.002372500782382189
3792,4354,0.0023729791765197093
375,1358,0.002373839722513725
4690,4684,0.0023758104329515105
67,4204,0.0023778400653187183
4672,1880,0.0023784046949610824
4449,4220,0.0023793577393413957
4191,4640,0.002381449211023786
4233,4760,0.002386713081393807
1481,4503,0.0023876376957986806
4327,4751,0.0024018285811020605
4612,4682,0.002403174168564632
2595,3132,0.002406252608446355
1166,4686,0.0024152951377069062
1638,1872,0.002418142495285747
4598,2795,0.0024195175296201354
4507,108,0.002425304924478783
4139,4670,0.0024275437578336907
4559,4362,0.002427986263388523
782,3056,0.002434445043011409
4298,1081,0.002434469885026649
1555,2780,0.0024421560715894297
912,1796,0.002442945551066597
4549,1650,0.0024469359785870316
21,2899,0.0024471224429997965
4072,3068,0.00244779546650992
4355,4528,0.0024512416213949458
4854,4270,0.0024516611402642056
4370,2202,0.0024536414378095147
212,1936,0.0024540223031465297
4652,3754,0.00246004706286973
4020,1172,0.0024627815996009104
533,2690,0.0024700885510816027
1130,2620,0.0024745558539943126
4428,1548,0.0024770745214528836
4624,3910,0.00248183962161206
4387,4250,0.002481943811670606
139,1961,0.0024834687716493997
34,4105,0.0024865438803797907
4138,3840,0.0024875502253479407
2639,2692,0.0024901855238878712
4366,4889,0.0024908341629387223
4399,4078,0.0024950304266437677
4324,2262,0.002496569912655705
4143,4465,0.0024970126538850362
172,2176,0.002497790634530067
3803,3283,0.0024989761061975525
3999,2736,0.002499793880396655
1055,1979,0.0025018424057669936
4548,1393,0.0025074792102004542
4343,4382,0.002508825065930087
2489,3035,0.0025159066018351772
4724,4071,0.002524329133870469
427,2577,0.0025248961652095878
242,484,0.0025253465631749038
4714,1735,0.00252579147372161
2048,2761,0.0025268743603635117
2281,2887,0.0025269345600523914
4334,1534,0.0025309477179769127
57,257,0.002531854335496103
4727,4551,0.0025353783220474456
4365,4462,0.002536527143860358
4458,2943,0.002537182953456188
4455,4513,0.002544578275048063
4940,4525,0.0025461876859897772
2040,2074,0.0025522950078079574
60,161,0.002554835925752258
4812,2796,0.0025569162383354133
832,4253,0.0025716624468921263
287,1623,0.002577984595913959
4345,4591,0.002579166194657756
224,615,0.0025818295921055112
1053,2868,0.0025854730562486425
1942,2114,0.0025868902814612585
552,1194,0.002589461618010297
4085,4394,0.0025913096328667685
1401,1992,0.002603660299914566
1825,2572,0.002606524902180267
204,1838,0.00261355625892757
1422,1983,0.002617000898848594
4764,4299,0.002617201847629775
468,1206,0.002618532958488101
4849,4346,0.0026190657822541073
4572,4093,0.0026253736149220927
4757,4184,0.0026305132500602842
4683,579,0.0026320557698162814
4739,4429,0.0026321943663610084
4230,2049,0.002650282755479634
4844,4657,0.002651243152747687
4898,2637,0.0026527384533266557
134,3223,0.002652753601030967
4887,3557,0.002653561063901022
4263,4260,0.0026560144962482282
4453,3292,0.002657556062732328
4506,4569,0.0026597738071603046
4611,2747,0.002664153669903954
4401,1023,0.002665071960198998
756,3250,0.00266556427642348
4961,2884,0.00266649558220957
4578,4510,0.0026672971783866656
859,2910,0.0026688103554682614
4730,4484,0.0026746215606265316
4271,4606,0.002674871686816533
469,2412,0.0026755065809377226
2021,2645,0.002675884446027561
4571,4784,0.002676508633332901
578,4681,0.002690591976159999
992,4130,0.002692946194535112
4671,4560,0.002699342507075788
4778,4835,0.0026994942464186635
3775,4937,0.0027006217145827986
655,2643,0.0027008421370243486
4490,4532,0.0027024505941289946
1500,3018,0.0027049899185368
4770,4795,0.0027085767578875
1170,2646,0.0027085902788765333
1043,4156,0.002714648531964306
4459,4536,0.0027163680199169364
599,2578,0.002732754385380287
4805,4698,0.0027331090907170095
3651,2506,0.0027419981275145708
4625,4660,0.0027470893101943766
4609,4610,0.002750353429211377
1948,4373,0.0027534206890118705
2107,2471,0.0027592295767542054
237,529,0.0027594993931439023
4491,4753,0.002762029885094072
4744,2016,0.002778516730507585
3534,1525,0.0027805623366339485
146,638,0.0027827694207987934
74,1973,0.0027834998413650072
911,1950,0.0027927055292939484
4717,4264,0.0028031864930331413
390,1620,0.0028033125381179864
1224,4144,0.0028111978831573637
4941,211,0.0028112394926152248
283,1781,0.002812068325128224
4736,4501,0.0028141437683482755
4518,635,0.0028169048773449487
358,4294,0.0028204054791491906
528,553,0.002820443463826613
4662,525,0.0028243240369020877
4544,4492,0.0028350676560523376
