0,1
-0.18809684476451086,0.4226412526269473
-0.02441695382287061,0.057163003530122165
-0.16414503165409444,-0.255492278187978
0.11970108488533457,-0.08276634111172226
-0.07425687556373566,-0.0006805769747701644
-0.11104243712231285,0.15299893641388382
0.03298814791927398,-0.31660989966764824
-0.34608425737872334,-0.4326522755992756
-0.08912268229977834,0.11877573744912473
-0.26646257055217387,0.21933439396978485
-0.2508948731500987,-0.2367988658591157
-0.17537057804027664,0.6574345996998463
-0.23059661680795257,-0.2586961754249522
-0.31311770427679436,-0.304900812466354
-0.08045733029123604,0.017870324144884587
-0.2087373214938021,0.7774685686893399
0.4838880610009835,-0.07770569640294196
-0.2739083400668361,-0.185940942944833
-0.25498531068386415,0.24893927640298713
0.19224455149721473,-0.17440035455725708
-0.1166188195398535,-0.08155966120144835
-0.29920788813820054,-0.3049049002316008
0.16286067983517774,-0.2706807635122095
-0.07494084398391734,0.20705896148606684
0.7256668074653342,-0.13891971113593513
0.01670001939134925,0.11360232602733718
-0.3268910547686973,-0.35093309250714116
-0.26275049895490277,0.09250040774079846
-0.3313004531440167,-0.40811390513458273
0.29417266192697905,-0.06856335808703441
-0.3377233785718492,-0.3933010661569113
-0.23308095739668197,0.22920082506456893
0.42004292660431475,0.07975346072723194
-0.08806250277356234,0.34817294173598357
-0.3139923669106032,-0.38239658723449055
-0.25088169210925876,0.24255545190804814
-0.1898105957540393,0.6854283473400509
-0.30145770991088067,-0.29966939222853384
-0.15567470513472348,0.35429102924456646
0.3586896720342325,-0.05720964565116724
-0.12039890199097329,0.3923093613689926
-0.23934915714148572,-0.19105014180835053
-0.31312916244971906,-0.2340195604621003
-0.16846050831337264,0.24634703971566863
-0.07826035968984404,0.271118592207692
-0.05339059230235368,0.21214911523941346
-0.2659962247193645,-0.2782248531979312
-0.21615636405857316,-0.1429119467773807
0.18986947028964224,0.029319691745219967
-0.03342739399291195,0.03154090510794583
0.30659061324728154,0.3016450185917219
-0.318315569322791,-0.16370846278379975
-0.03210233532646946,0.03092674076242838
-0.01550244795412216,0.028664032518647603
-0.13422111070940318,0.5076370445057038
0.11899559753154006,0.012980291579483293
